ID,Type,Utterance,Dialog_Act,Dialog_Act_1,Emotion,Dialog_Act_Label
102_26,T,"Mm hmm. And then we're going to put another box there's a sort of a chain of events here. The event can make you think in ways that stir up feelings of anxiety. And so if you're thinking like this, it makes sense that you'd be feeling pretty nervous inside and you might have some of these physical reactions. Mm hmm. So let's put those in here. This is the emotion sparks They are much shaky. You said? Yeah. Quite a fear. Yeah. If we're going to write that fear on a zero to 100, scale and zeros, none at all and 100 is the maximum anyone could ever get. Where would you be at this point?",ack,,,6
102_27,P,"Oh, I'd say about an AD",id,,,0
102_28,T,"AD pretty high. Yeah. It's gotten higher though, I suspect. Oh, yeah. This point is in 18. Okay. And then you had some other feelings inside?",id,,,0
102_29,P,"Well, I yeah. I sort of felt like I might fall over. I, my heart was pounding and I didn't feel like I can",id,,-2,0
102_30,T,"breathe. Stomach any lobster. So yeah. So a lot going on here. Yeah. And a pretty high level of distress. Yes, right. And then we're going to complete this loop. Putting a box we're gonna call behavior. This is how you actually acted when you're in the situation. So what did you do? If you had these thoughts and you had these feelings,",id,,,0
102_31,P,I went to the pharmacy. He did do it. I had to okay.,gc,,,3
102_32,T,And what was it like for you when you were going to the pharmacy and driving there?,irq,,,1
102_33,P,"It was so bad. I just, you know, I, I think I left permanent marks on the steering wheel, because I was whole time.",id,,-1,0
102_34,T,"Okay, yeah. So in this case, she actually did go to the pharmacy. That year, maybe it isn't damage to the steering wheels. Yeah. Yeah, I hope not.",id,,,0
102_35,P,"But I really had no choice. I mean, I think usually I wouldn't go to the pharmacy. Usually. I would call my husband and say can you pick it up on your way home, get",id,,,0
102_36,T,"an escape route, if you would?  So usually you would avoid this if we looked at this as a model. For many of these situations about driving and feeling, yes, the usual behavior would be to try to get out of it or avoid it. Okay? And so if you do avoid it, then what happens?",irq,,,1
102_37,P,"Well, I feel better. You feel better. It's like such a relief.",id,,1,0
102_38,T,"Better relief, the emotions calm down now, right?",irq,,,1
102_39,P,"Well, yeah, cuz I don't have to, like,",id,,,0
102_40,T,"You don't have to worry about it. So that's what happens for a single episode of this anxiety. I'm wondering though, if we look at the the impact on you of avoiding and getting relief, overall, as far as managing driving, what do you think it does there?",id,,,0
102_41,P,"Well, I feel like I don't really have much confidence when it comes to this to be able to do",id,,-1,0
102_42,T,"it. Okay. So in a way, it decreases your confidence over time. I think so. Yeah. I think suspect that that not doing it repeatedly gives you this belief about your capacity to do these driving things. And what's that belief? Yeah,",irq,,,1
102_43,P,I don't feel like I can do I can't I can't do it.,id,,-1,0
102_44,T,"I can't do it. So it really comes back to this thought I can't do it. Yeah. And he can't do it. You don't do it. Right. So here's this, this chain of events, events, trigger thoughts. We call them automatic thoughts, and then they influence your emotions. He's feelings you have and then that influences how you handle the situation. Mm hmm. Okay. Now let's think together for a moment before we wrap up of how we might proceed to try to give you some help with this. So let's take a look at these thoughts. Do you know anybody else that drives regularly that might think differently than you? Yeah, okay. I mean, an example.",id,,,0
102_45,P,"I mean, I think almost everybody, I think most people drive without too much. problem but like, my sister loves to drive. Yeah, I mean, she just she drives every opportunity she gets.",id,,,0
102_46,T,"So for some reason, we don't know exactly why. But the key thing here is not looking at why but to help you with actually making change in this. But you do have some differences in the way you think about driving. That might be something that we could begin to work on in our session, we might, for example, check it out, what's the chances of someone slamming into you? Okay, what's the chances of you being stranded out there on highway and even if you were stranded, is there a way you could cope with that or manage that you can get back home? So these are some things that we can begin to do. So I'm going to mark here, we could work on these thoughts, okay. And then by working on the thoughts, we might be able to help you reduce the emotions, but there are also some things that I might be able to teach you that you could use to reduce this level of distress that you have that Would be nice to be able to calm yourself down in situations. So we'll have some, try to build some skills to manage your emotions. And then on this behavior side, one thing that we might begin to work on is helping you gradually begin to take on some of these driving things so that you can build your confidence back up. And again, build your skills to do it. And I can see that that causes a little bit of edginess here, what would you think? ",irq,,,1
102_47,P,"I was thinking that I hope that this doesn't like make me worse. Okay, no, like, trying to do some of these things.",id,,,0
102_48,T,"Well, I'm glad you gave me that feedback. That's an example by the way of me wanting to hear from you about the way you're responding to what I'm saying. I certainly wouldn't want to make it worse. Okay, but it cause you too much anxiety. Uh huh. And what we'll try to do is pace it adjust to the level that's right for you. Okay, so that you can make some progress and get to the place you want to be, which is to be able to drive to your new office, cross a bridge, and maybe even, you know, drive those couple hours to visit your son. Right. Yeah. So what do you think?",id,,,0
